policy_id,customer_id,product_line,sum_insured,annual_premium,deductible,start_date,end_date,duration_months,agent_id,channel,riders,renewal_status,lapse_flag,state
POL054817,CUST043900,Motor,1186858.0,35152.84,4086.98,2021-04-29,2022-04-24,12.0,AGT000412,Broker,Zero Dep,Active,False,Telangana
POL054818,CUST002529,Marine,541903.0,12479.83,1316.12,2022-01-15,2023-01-10,12.0,AGT000333,Direct,Accidental Death,Active,False,Andhra Pradesh
POL054819,CUST016193,Motor,471326.0,11612.56,1315.87,2024-02-27,2025-02-21,12.0,AGT000381,Direct,Accidental Death,Active,False,Rajasthan
POL054820,CUST007006,Motor,4966498.0,132649.9,9836.29,2021-02-27,2022-02-22,12.0,AGT000225,Direct,None,Renewed,False,Rajasthan
POL054821,CUST047459,Motor,11596835.0,264483.91,45262.33,2020-07-02,2021-06-27,12.0,AGT000331,Agent,None,Active,False,Jharkhand
POL054822,CUST005274,Motor,3384055.0,82895.97,10611.8,2021-05-19,2022-05-14,12.0,AGT000099,Direct,Accidental Death,Renewed,True,Uttar Pradesh
POL054823,CUST012231,Travel,4104391.0,222918.24,16404.49,2023-05-19,2024-05-13,12.0,AGT000134,Online,None,Renewed,True,Telangana
POL054824,CUST018428,Travel,146132.0,8099.67,1178.98,2021-08-12,2022-08-07,12.0,AGT000300,Direct,Accidental Death,Active,False,Maharashtra
POL054825,CUST017677,Life,7066921.0,120536.5,11895.82,2021-03-17,2023-03-07,24.0,AGT000155,Online,Critical Illness,Lapsed,True,Karnataka
POL054826,CUST039639,Marine,192905.0,4766.46,430.76,2023-05-09,2026-04-23,36.0,AGT000168,Broker,None,Active,False,Haryana
POL054827,CUST048764,Health,906147.0,43811.17,5191.63,2023-03-04,2025-02-21,24.0,AGT000234,Online,Accidental Death,Cancelled,False,Delhi
POL054828,CUST044885,Health,1172711.0,51712.79,8927.38,2021-08-05,2022-07-31,12.0,AGT000089,Agent,None,Active,False,Karnataka
POL054829,CUST003978,Home,11690497.0,111711.56,18354.01,2020-03-23,2021-03-18,12.0,AGT000189,Direct,None,Active,False,Tamil Nadu
POL054830,CUST007007,Motor,1454590.0,41311.52,7849.04,2021-06-28,2022-06-23,12.0,AGT000232,Direct,Critical Illness,Renewed,True,Assam
POL054831,CUST012152,Health,1155933.0,54266.95,8114.68,2024-05-06,2025-05-01,12.0,AGT000289,Direct,Zero Dep,Lapsed,False,Karnataka
POL054832,CUST010115,Motor,550695.0,13799.68,1488.66,2020-11-23,2021-11-18,12.0,AGT000079,Broker,Critical Illness,Cancelled,False,Punjab
POL054833,CUST011882,Travel,13240836.0,827708.15,43222.05,2023-05-21,2026-05-05,36.0,AGT000024,Online,Critical Illness,Active,False,Uttar Pradesh
POL054834,CUST024905,Motor,2430192.0,49401.45,8116.9,2024-02-05,2025-01-30,12.0,AGT000353,Agent,None,Active,False,Karnataka
POL054835,CUST024557,Health,297808.0,12845.85,1906.89,2021-08-06,2022-08-01,12.0,AGT000085,Agent,None,Active,True,Karnataka
POL054836,CUST017284,Motor,257171.0,5578.81,704.69,2021-11-06,2023-10-27,24.0,AGT000042,Broker,None,Lapsed,False,Maharashtra
POL054837,CUST046448,Home,3145574.0,24261.23,3112.8,2022-08-10,2023-08-05,12.0,AGT000400,Agent,None,Active,False,Maharashtra
POL054838,CUST013826,Home,1301465.0,9518.07,1071.35,2022-08-06,2023-08-01,12.0,AGT000463,Agent,None,Cancelled,False,Jharkhand
POL054839,CUST033776,Life,126566.0,1531.86,230.0,2021-11-16,2023-11-06,24.0,AGT000140,Agent,None,Renewed,False,Madhya Pradesh
POL054840,CUST035142,Motor,242176.0,7259.03,1353.1,2020-01-01,2020-12-26,12.0,AGT000071,Bancassurance,Critical Illness,Active,False,Tamil Nadu
POL054841,CUST049596,Health,1438582.0,55908.48,5118.89,2021-12-19,2023-12-09,24.0,AGT000397,Direct,Accidental Death,Cancelled,False,Haryana
POL054842,CUST009910,Home,474463.0,3307.81,338.97,2020-01-05,2020-12-30,12.0,AGT000467,Online,Zero Dep,Renewed,False,Uttar Pradesh
POL054843,CUST022370,Health,4102377.0,155790.61,14567.47,2022-09-30,2023-09-25,12.0,AGT000426,Agent,Accidental Death,Renewed,False,Rajasthan
POL054844,CUST007788,Travel,803363.0,32847.9,6471.75,2021-11-25,2023-11-15,24.0,AGT000025,Online,None,Active,False,Chhattisgarh
POL054845,CUST013129,Health,9916531.0,444313.25,22988.18,2020-11-11,2023-10-27,36.0,AGT000397,Direct,Accidental Death,Lapsed,False,Uttar Pradesh
POL054846,CUST024345,Life,10638452.0,179874.64,24578.56,2020-04-04,2023-03-20,36.0,AGT000172,Agent,None,Renewed,False,Tamil Nadu
POL054847,CUST008690,Travel,727593.0,42017.1,4620.46,2021-11-19,2024-11-03,36.0,AGT000049,Direct,None,Lapsed,False,Gujarat
POL054848,CUST044967,Travel,4311123.0,224139.61,17738.42,2021-10-19,2022-10-14,12.0,AGT000369,Bancassurance,Accidental Death,Active,False,Bihar
POL054849,CUST042813,Crop,993764.0,67176.88,13329.53,2024-04-07,2025-04-02,12.0,AGT000022,Agent,None,Active,False,Jharkhand
POL054850,CUST015408,Health,7237663.0,357979.77,49600.76,2021-08-12,2022-08-07,12.0,AGT000421,Agent,Accidental Death,Lapsed,False,Rajasthan
POL054851,CUST048129,Motor,4163392.0,85122.8,12081.79,2023-04-02,2026-03-17,36.0,AGT000326,Direct,Accidental Death,Active,False,Telangana
POL054852,CUST044087,Life,143256.0,1912.66,128.38,2022-06-10,2023-06-05,12.0,AGT000200,Bancassurance,Accidental Death,Lapsed,False,Delhi
POL054853,CUST020491,Life,235406.0,3820.53,598.48,2021-10-20,2022-10-15,12.0,AGT000381,Broker,None,Lapsed,False,Gujarat
POL054854,CUST032885,Motor,648167.0,16572.15,2725.58,2020-03-26,2022-03-16,24.0,AGT000235,Agent,Accidental Death,Lapsed,False,Tamil Nadu
POL054855,CUST013515,Health,282015.0,10756.51,1305.03,2020-10-01,2021-09-26,12.0,AGT000475,Broker,None,Renewed,False,Uttar Pradesh
POL054856,CUST025902,Motor,6415256.0,162633.62,19439.04,2023-12-10,2026-11-24,36.0,AGT000306,Direct,Zero Dep,Cancelled,False,Tamil Nadu
POL054857,CUST036124,Life,9546258.0,138579.36,20347.21,2021-11-07,2022-11-02,12.0,AGT000213,Agent,Critical Illness,Active,False,Telangana
POL054858,CUST038045,Life,1375106.0,17199.58,2700.16,2021-02-09,2022-02-04,12.0,AGT000428,Agent,None,Active,False,Tamil Nadu
POL054859,CUST013860,Crop,3588693.0,249941.21,27547.77,2023-11-12,2025-11-01,24.0,AGT000311,Agent,Critical Illness,Renewed,False,Telangana
POL054860,CUST009259,Health,1271606.0,40940.9,5374.64,2023-08-12,2026-07-27,36.0,AGT000167,Broker,None,Active,True,Telangana
POL054861,CUST027709,Marine,14956910.0,318250.42,46628.34,2021-04-21,2024-04-05,36.0,AGT000407,Bancassurance,None,Lapsed,False,Maharashtra
POL054862,CUST025961,Crop,882808.0,58287.9,10789.25,2023-07-10,2024-07-04,12.0,AGT000471,Direct,Critical Illness,Active,True,West Bengal
POL054863,CUST011612,Travel,672895.0,32139.38,2446.51,2023-01-13,2025-01-02,24.0,AGT000159,Broker,Accidental Death,Active,True,Odisha
POL054864,CUST009252,Health,545403.0,23653.2,1401.56,2023-07-10,2024-07-04,12.0,AGT000029,Direct,Zero Dep,Active,True,Maharashtra
POL054865,CUST030473,Health,5703002.0,279117.33,23029.06,2022-07-26,2025-07-10,36.0,AGT000424,Agent,None,Active,False,Kerala
POL054866,CUST044735,Marine,141295.0,2919.18,148.71,2020-02-20,2021-02-14,12.0,AGT000226,Direct,None,Active,False,Jharkhand
POL054867,CUST028172,Health,581547.0,19860.41,1938.23,2021-02-01,2023-01-22,24.0,AGT000169,Bancassurance,Zero Dep,Active,False,Uttar Pradesh
POL054868,CUST012095,Travel,887879.0,47936.69,4887.59,2020-03-04,2022-02-22,24.0,AGT000259,Agent,None,Renewed,False,Andhra Pradesh
POL054869,CUST041439,Travel,84235.0,3550.72,352.24,2024-02-23,2025-02-17,12.0,AGT000315,Agent,Accidental Death,Active,False,Madhya Pradesh
POL054870,CUST000859,Travel,4458906.0,255037.11,46363.48,2022-12-27,2025-12-11,36.0,AGT000021,Direct,None,Active,False,Tamil Nadu
POL054871,CUST011037,Life,11618679.0,142116.73,13989.91,2020-11-25,2022-11-15,24.0,AGT000194,Bancassurance,Critical Illness,Active,False,Manipur
POL054872,CUST037631,Health,6976423.0,264194.35,47734.47,2020-08-07,2021-08-02,12.0,AGT000373,Broker,Critical Illness,Active,False,Andhra Pradesh
POL054873,CUST026798,Motor,1266677.0,26307.52,3444.95,2020-06-08,2022-05-29,24.0,AGT000155,Direct,None,Renewed,False,Uttar Pradesh
POL054874,CUST006229,Life,715769.0,13193.32,1873.44,2022-11-08,2023-11-03,12.0,AGT000489,Agent,None,Active,True,Maharashtra
POL054875,CUST026203,Motor,5180983.0,136062.3,10678.57,2021-09-16,2022-09-11,12.0,AGT000349,Broker,Accidental Death,Active,False,Andhra Pradesh
POL054876,CUST022631,Life,443860.0,6496.11,1088.37,2021-03-21,2022-03-16,12.0,AGT000068,Online,Critical Illness,Lapsed,False,Tamil Nadu
POL054877,CUST014400,Crop,9134693.0,543522.75,81058.4,2023-05-19,2028-04-22,60.0,AGT000044,Online,Accidental Death,Active,False,Tamil Nadu
POL054878,CUST036571,Home,1191359.0,9698.74,773.83,2023-09-27,2028-08-31,60.0,AGT000093,Agent,None,Active,False,Rajasthan
POL054879,CUST019660,Motor,597179.0,17056.06,2915.79,2023-04-01,2025-03-21,24.0,AGT000447,Broker,None,Renewed,False,Maharashtra
POL054880,CUST031917,Health,3548947.0,166784.73,18886.16,2021-10-13,2023-10-03,24.0,AGT000490,Broker,None,Cancelled,False,Gujarat
POL054881,CUST030529,Travel,281416.0,16373.91,1471.13,2022-04-03,2023-03-29,12.0,AGT000018,Direct,None,Renewed,False,West Bengal
POL054882,CUST002388,Crop,83818.0,5156.0,632.17,2021-09-02,2022-08-28,12.0,AGT000435,Broker,Critical Illness,Active,False,Madhya Pradesh
POL054883,CUST023348,Home,7375892.0,60832.0,6457.31,2023-05-07,2024-05-01,12.0,AGT000163,Broker,Zero Dep,Renewed,False,Maharashtra
POL054884,CUST041234,Health,1339061.0,66959.49,8694.91,2021-05-11,2022-05-06,12.0,AGT000417,Bancassurance,Critical Illness,Lapsed,True,Uttar Pradesh
POL054885,CUST028188,Life,571353.0,8063.13,1211.66,2021-01-23,2022-01-18,12.0,AGT000061,Direct,Critical Illness,Active,False,West Bengal
POL054886,CUST009742,Home,407070.0,3067.7,323.74,2020-11-10,2021-11-05,12.0,AGT000107,Agent,Accidental Death,Active,False,West Bengal
POL054887,CUST034873,Motor,730568.0,21239.23,2716.01,2022-07-07,2023-07-02,12.0,AGT000306,Agent,Zero Dep,Active,False,Tamil Nadu
POL054888,CUST004362,Marine,5552774.0,98676.02,13945.75,2021-07-09,2022-07-04,12.0,AGT000039,Online,Accidental Death,Renewed,False,Chhattisgarh
POL054889,CUST024675,Life,662126.0,8551.35,1401.48,2022-01-20,2023-01-15,12.0,AGT000304,Bancassurance,None,Active,False,Tamil Nadu
POL054890,CUST015111,Motor,175981.0,4972.98,627.95,2023-06-08,2025-05-28,24.0,AGT000242,Agent,Accidental Death,Active,False,Uttar Pradesh
POL054891,CUST042870,Marine,14961813.0,335223.5,38691.87,2021-08-17,2026-07-22,60.0,AGT000015,Broker,None,Active,True,Odisha
POL054892,CUST046880,Health,1083298.0,39660.79,6164.32,2022-09-10,2023-09-05,12.0,AGT000257,Agent,None,Renewed,False,Tamil Nadu
POL054893,CUST046458,Marine,1474424.0,35155.68,6819.67,2022-07-31,2023-07-26,12.0,AGT000329,Agent,Critical Illness,Renewed,False,Bihar
POL054894,CUST038550,Life,4596466.0,69645.76,13196.03,2023-12-02,2026-11-16,36.0,AGT000123,Agent,None,Renewed,True,Odisha
POL054895,CUST038002,Travel,98943.0,6016.45,1078.95,2022-12-31,2024-12-20,24.0,AGT000368,Bancassurance,None,Active,False,Jharkhand
POL054896,CUST011697,Crop,939254.0,46708.37,6073.37,2020-03-15,2021-03-10,12.0,AGT000327,Direct,None,Active,False,Maharashtra
POL054897,CUST020064,Health,114922.0,5166.93,399.4,2021-12-31,2022-12-26,12.0,AGT000496,Direct,None,Cancelled,False,Maharashtra
POL054898,CUST028840,Travel,148438.0,7765.98,589.79,2024-04-19,2027-04-04,36.0,AGT000430,Broker,Critical Illness,Active,False,Andhra Pradesh
POL054899,CUST000222,Life,235472.0,3645.1,288.53,2023-11-16,2024-11-10,12.0,AGT000389,Broker,Accidental Death,Active,False,Uttar Pradesh
POL054900,CUST028508,Travel,565496.0,31829.68,4594.24,2022-11-08,2023-11-03,12.0,AGT000141,Direct,None,Lapsed,False,Chhattisgarh
POL054901,CUST037997,Crop,247183.0,16860.43,2355.26,2022-05-31,2023-05-26,12.0,AGT000046,Broker,None,Active,False,Andhra Pradesh
POL054902,CUST012093,Motor,3147357.0,78824.55,4162.43,2024-03-20,2026-03-10,24.0,AGT000474,Agent,Zero Dep,Renewed,False,Maharashtra
POL054903,CUST047435,Motor,122893.0,3967.56,286.36,2022-07-20,2023-07-15,12.0,AGT000438,Agent,None,Active,False,Odisha
POL054904,CUST025579,Motor,9091095.0,237160.59,32710.92,2022-01-30,2024-01-20,24.0,AGT000289,Agent,None,Active,False,Rajasthan
POL054905,CUST017591,Life,547459.0,7127.91,991.73,2023-12-16,2024-12-10,12.0,AGT000226,Agent,None,Renewed,False,Tamil Nadu
POL054906,CUST039650,Crop,702888.0,35978.03,5728.31,2022-11-28,2023-11-23,12.0,AGT000188,Broker,None,Active,True,Delhi
POL054907,CUST029745,Health,6953923.0,284254.96,54206.81,2021-10-30,2022-10-25,12.0,AGT000248,Online,Critical Illness,Cancelled,False,Uttar Pradesh
POL054908,CUST047816,Motor,566469.0,13652.83,2597.76,2023-05-14,2026-04-28,36.0,AGT000241,Agent,Accidental Death,Cancelled,False,West Bengal
POL054909,CUST030602,Health,7322070.0,322346.42,60352.73,2021-02-20,2022-02-15,12.0,AGT000448,Direct,None,Active,False,Delhi
POL054910,CUST049378,Life,569979.0,10602.5,1144.11,2021-10-05,2022-09-30,12.0,AGT000024,Bancassurance,None,Active,True,Maharashtra
POL054911,CUST005672,Motor,13864920.0,283905.51,24903.02,2024-02-15,2025-02-09,12.0,AGT000232,Bancassurance,None,Active,False,Uttar Pradesh
POL054912,CUST040224,Motor,7407522.0,168561.91,13132.16,2023-09-10,2024-09-04,12.0,AGT000458,Online,Critical Illness,Active,True,Uttar Pradesh
POL054913,CUST032532,Motor,240996.0,5036.69,784.34,2023-04-15,2024-04-09,12.0,AGT000219,Online,None,Lapsed,False,Karnataka
POL054914,CUST042594,Motor,976119.0,25300.04,4245.71,2023-10-26,2028-09-29,60.0,AGT000079,Broker,None,Active,True,Kerala
POL054915,CUST025578,Life,2686585.0,35383.37,2870.52,2023-05-13,2026-04-27,36.0,AGT000147,Agent,Accidental Death,Renewed,False,Rajasthan
POL054916,CUST033046,Home,114206.0,971.88,130.98,2020-09-22,2022-09-12,24.0,AGT000458,Online,Accidental Death,Active,False,Maharashtra
POL054917,CUST028855,Crop,168589.0,10260.8,1055.02,2020-11-09,2021-11-04,12.0,AGT000050,Broker,Critical Illness,Renewed,False,Himachal Pradesh
POL054918,CUST030794,Health,147338.0,6766.49,820.25,2021-02-16,2022-02-11,12.0,AGT000123,Agent,Critical Illness,Active,False,Gujarat
POL054919,CUST017007,Health,13595903.0,479777.76,35946.99,2020-07-09,2021-07-04,12.0,AGT000022,Bancassurance,None,Active,False,Karnataka
POL054920,CUST028531,Health,540658.0,22890.67,2916.41,2024-03-15,2025-03-10,12.0,AGT000221,Agent,None,Active,False,Uttar Pradesh
POL054921,CUST013508,Travel,1121031.0,48114.56,4936.82,2021-05-28,2024-05-12,36.0,AGT000233,Agent,None,Renewed,True,Maharashtra
POL054922,CUST004641,Health,3505345.0,171837.96,30137.1,2020-06-17,2025-05-22,60.0,AGT000490,Broker,Accidental Death,Active,False,Bihar
POL054923,CUST013980,Motor,406047.0,11024.0,1976.93,2024-04-22,2025-04-17,12.0,AGT000187,Broker,Accidental Death,Active,False,Uttar Pradesh
POL054924,CUST017454,Motor,554475.0,16737.31,2371.06,2022-08-05,2023-07-31,12.0,AGT000252,Direct,Accidental Death,Active,False,West Bengal
POL054925,CUST046149,Health,1181993.0,54435.4,5500.54,2021-07-20,2022-07-15,12.0,AGT000423,Direct,Critical Illness,Renewed,False,Bihar
POL054926,CUST012705,Life,6918660.0,131269.64,10662.9,2022-01-12,2023-01-07,12.0,AGT000439,Agent,Critical Illness,Active,False,Gujarat
POL054927,CUST038733,Health,12292006.0,421061.28,34481.06,2023-03-04,2024-02-27,12.0,AGT000254,Agent,None,Active,False,Uttar Pradesh
POL054928,CUST005935,Travel,99094.0,5302.46,873.97,2021-12-03,2023-11-23,24.0,AGT000227,Direct,None,Active,False,Rajasthan
POL054929,CUST024465,Motor,267678.0,5648.26,999.84,2020-04-17,2022-04-07,24.0,AGT000318,Agent,None,Active,True,Delhi
POL054930,CUST017748,Motor,3687966.0,117800.36,8148.81,2020-10-31,2021-10-26,12.0,AGT000293,Online,Accidental Death,Active,False,Uttarakhand
POL054931,CUST026195,Motor,1111740.0,28348.23,4165.73,2021-06-03,2023-05-24,24.0,AGT000117,Online,Accidental Death,Active,False,Uttar Pradesh
POL054932,CUST019807,Motor,3032497.0,76390.06,12438.57,2022-11-07,2023-11-02,12.0,AGT000399,Agent,Critical Illness,Active,False,Maharashtra
POL054933,CUST005292,Home,6429958.0,54035.46,5270.49,2023-03-11,2025-02-28,24.0,AGT000347,Agent,None,Active,False,West Bengal
POL054934,CUST025073,Life,2595918.0,50454.46,3111.01,2020-04-14,2021-04-09,12.0,AGT000012,Direct,None,Active,True,Gujarat
POL054935,CUST033603,Health,1368411.0,56105.04,10347.68,2023-10-19,2024-10-13,12.0,AGT000389,Agent,None,Active,False,Delhi
POL054936,CUST016748,Health,12912647.0,583623.38,65142.91,2020-02-29,2021-02-23,12.0,AGT000159,Agent,None,Active,False,Karnataka
POL054937,CUST040621,Health,10851027.0,351224.43,26164.44,2024-02-18,2025-02-12,12.0,AGT000274,Broker,Zero Dep,Active,True,Madhya Pradesh
POL054938,CUST040963,Motor,3432705.0,102516.57,20493.94,2021-02-02,2022-01-28,12.0,AGT000433,Agent,None,Active,False,West Bengal
POL054939,CUST025227,Crop,6927014.0,405320.53,33746.23,2020-02-10,2021-02-04,12.0,AGT000234,Direct,Zero Dep,Active,False,Karnataka
POL054940,CUST035823,Health,2111519.0,100297.29,8962.69,2020-01-22,2021-01-16,12.0,AGT000199,Agent,Critical Illness,Renewed,False,Punjab
POL054941,CUST031544,Motor,279449.0,8961.92,1194.27,2020-06-28,2021-06-23,12.0,AGT000448,Online,None,Lapsed,False,Madhya Pradesh
POL054942,CUST032357,Home,3221082.0,26634.72,3197.26,2023-02-27,2024-02-22,12.0,AGT000248,Bancassurance,None,Active,False,Tamil Nadu
POL054943,CUST003180,Life,138360.0,1831.56,174.62,2022-10-06,2023-10-01,12.0,AGT000353,Agent,Critical Illness,Active,False,Assam
POL054944,CUST034428,Crop,11144029.0,619412.65,64749.28,2023-05-18,2024-05-12,12.0,AGT000227,Agent,None,Active,False,Uttar Pradesh
POL054945,CUST010252,Health,6610239.0,218501.82,26836.38,2020-09-08,2022-08-29,24.0,AGT000101,Bancassurance,None,Active,False,Tamil Nadu
POL054946,CUST005423,Home,105538.0,792.78,43.91,2023-02-20,2024-02-15,12.0,AGT000308,Agent,Accidental Death,Cancelled,False,Maharashtra
POL054947,CUST049742,Health,287044.0,9782.04,1478.12,2021-04-13,2023-04-03,24.0,AGT000498,Online,None,Renewed,False,Madhya Pradesh
POL054948,CUST029324,Motor,456554.0,11153.98,1585.73,2023-03-13,2024-03-07,12.0,AGT000470,Direct,None,Renewed,False,Maharashtra
POL054949,CUST038287,Home,604991.0,6284.6,737.64,2022-05-20,2024-05-09,24.0,AGT000337,Online,Critical Illness,Renewed,False,Uttar Pradesh
POL054950,CUST044857,Travel,205462.0,12957.94,1541.36,2024-01-25,2026-01-14,24.0,AGT000230,Bancassurance,Critical Illness,Renewed,True,Uttar Pradesh
POL054951,CUST025590,Health,10521750.0,500568.64,33003.0,2021-04-07,2022-04-02,12.0,AGT000260,Direct,Accidental Death,Active,False,Uttar Pradesh
POL054952,CUST013596,Health,10910101.0,490279.67,94968.47,2021-11-29,2024-11-13,36.0,AGT000429,Agent,None,Lapsed,False,West Bengal
POL054953,CUST025201,Motor,4928106.0,159399.92,11833.88,2021-03-23,2022-03-18,12.0,AGT000445,Online,Accidental Death,Active,False,Tamil Nadu
POL054954,CUST008051,Motor,10939850.0,267283.68,39667.69,2024-01-01,2024-12-26,12.0,AGT000427,Agent,Accidental Death,Lapsed,False,Maharashtra
POL054955,CUST020954,Health,9990199.0,424510.92,71129.87,2021-06-14,2022-06-09,12.0,AGT000429,Agent,Accidental Death,Active,False,Gujarat
POL054956,CUST045952,Health,136594.0,6997.72,386.36,2020-06-22,2023-06-07,36.0,AGT000003,Direct,Accidental Death,Renewed,False,Kerala
POL054957,CUST040039,Health,126903.0,5393.37,364.92,2022-03-29,2023-03-24,12.0,AGT000486,Agent,Critical Illness,Active,False,Bihar
POL054958,CUST006232,Health,2357243.0,117395.73,22005.15,2023-08-07,2025-07-27,24.0,AGT000093,Agent,Zero Dep,Active,False,Delhi
POL054959,CUST021836,Health,5290577.0,175286.63,35056.68,2021-09-29,2023-09-19,24.0,AGT000417,Direct,None,Lapsed,False,Maharashtra
POL054960,CUST039332,Home,102705.0,1018.77,91.22,2021-02-08,2024-01-24,36.0,AGT000008,Direct,None,Cancelled,False,Uttar Pradesh
POL054961,CUST012898,Motor,113726.0,2954.69,192.93,2024-06-11,2026-06-01,24.0,AGT000053,Direct,None,Lapsed,False,West Bengal
POL054962,CUST041508,Health,953647.0,47557.2,6649.02,2020-07-22,2021-07-17,12.0,AGT000077,Direct,Zero Dep,Renewed,False,West Bengal
POL054963,CUST001184,Travel,1328028.0,84086.1,9561.01,2024-03-06,2026-02-24,24.0,AGT000144,Online,None,Cancelled,False,Assam
POL054964,CUST009918,Health,2807288.0,103720.56,17957.17,2024-06-11,2025-06-06,12.0,AGT000403,Bancassurance,Accidental Death,Active,False,Kerala
POL054965,CUST017234,Motor,422094.0,10673.24,990.81,2021-07-10,2022-07-05,12.0,AGT000423,Online,Accidental Death,Active,False,Karnataka
POL054966,CUST032080,Motor,183074.0,4342.94,549.77,2023-05-31,2026-05-15,36.0,AGT000065,Direct,Zero Dep,Active,False,Maharashtra
POL054967,CUST049509,Life,5544456.0,88667.81,5028.65,2020-04-30,2022-04-20,24.0,AGT000470,Online,None,Cancelled,False,Tamil Nadu
POL054968,CUST018133,Travel,5923448.0,304706.03,43702.38,2023-11-25,2024-11-19,12.0,AGT000279,Agent,Accidental Death,Lapsed,False,Assam
POL054969,CUST010886,Motor,913400.0,22353.33,1532.5,2024-06-22,2029-05-27,60.0,AGT000490,Broker,Accidental Death,Renewed,False,Gujarat
POL054970,CUST042380,Health,134093.0,6439.44,397.4,2021-10-25,2022-10-20,12.0,AGT000347,Agent,Accidental Death,Active,True,Assam
POL054971,CUST021382,Health,1188941.0,48314.0,3241.51,2023-09-12,2024-09-06,12.0,AGT000097,Online,Critical Illness,Lapsed,False,Chhattisgarh
POL054972,CUST026283,Crop,491803.0,35013.51,6956.36,2023-01-22,2025-01-11,24.0,AGT000499,Bancassurance,Accidental Death,Active,True,Rajasthan
